COUNTRY,FLOW,PRODUCT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Austria,Transport equipment,Solar photovoltaics,23.94,63.05,34.82,25.41,50.13,37.46,10.28,18.76,94.37,1.44,9.94,10.39,75.77,30.64,46.13,13.53,26.34,2.21,60.97,11.70,70.17,59.51,78.83,23.67,48.60,48.53,18.44,10.78,17.81,9.02,48.66,40.84,74.75,63.66,49.48,31.41,76.30,44.60,82.13,47.09,66.29,97.05,50.98,45.92,13.49,40.89,14.38,45.60,33.64,98.64,24.45,38.50,16.68,78.07,74.14,72.13,81.20,7.35,81.96,11.37,30.17,23.37
Austria,Transport equipment,Solar thermal,43.99,3.19,24.86,65.94,60.15,79.95,12.32,22.20,33.39,68.91,54.47,49.03,30.02,19.20,62.93,4.46,75.07,81.72,70.64,17.01,46.71,68.34,17.05,7.47,0.03,74.97,98.86,96.07,28.36,87.34,36.15,46.67,39.19,56.41,34.38,96.50,1.54,80.73,8.11,12.74,9.96,42.47,36.01,32.18,46.67,11.16,73.10,42.04,10.96,84.01,69.79,93.45,92.65,21.07,54.72,9.29,97.58,2.73,47.23,50.78,86.18,43.89
Austria,Transport equipment,"Tide, wave and ocean",77.68,86.20,58.38,9.43,42.58,38.02,32.36,78.84,85.71,18.57,91.62,89.89,17.20,27.33,57.77,84.17,40.11,97.67,40.44,54.40,76.69,67.13,70.02,32.88,30.11,38.98,56.54,43.26,76.59,9.80,30.81,66.09,82.63,64.33,85.07,21.17,8.59,96.03,52.32,91.48,60.30,64.19,22.27,54.74,27.58,80.39,15.00,99.11,54.55,60.81,81.46,37.49,92.03,17.80,91.54,72.51,31.42,56.48,67.10,52.58,66.79,98.99
Austria,Transport equipment,Wind,60.07,30.57,88.35,39.74,31.46,31.75,8.10,58.46,64.06,15.44,65.23,27.39,17.63,94.02,92.59,86.76,31.47,2.70,78.76,49.92,57.41,10.43,62.65,77.85,53.98,24.79,68.93,80.25,43.19,80.04,74.89,74.18,77.82,16.71,26.31,89.04,42.16,70.34,94.97,98.98,69.33,71.36,5.37,40.60,52.26,57.78,19.70,36.13,16.62,7.87,45.33,3.32,99.28,38.07,46.06,14.40,39.69,11.64,82.38,0.00,82.78,14.13
Austria,Transport equipment,Other sources,52.75,25.22,87.55,64.21,49.36,16.16,59.82,65.70,93.67,44.00,49.96,57.88,28.23,9.31,36.51,41.04,98.10,2.05,43.15,64.59,28.61,24.53,54.91,27.19,96.44,18.13,47.10,52.53,77.78,62.35,66.78,73.20,20.21,91.00,62.10,41.69,85.53,80.00,36.67,93.55,72.65,96.16,2.32,44.57,45.03,62.97,68.82,64.85,14.92,17.33,19.86,84.77,76.79,22.60,92.46,11.28,58.72,15.49,50.95,98.34,69.62,34.71
Austria,Transport equipment,Electricity,86.34,50.98,79.23,41.69,9.11,73.29,23.03,7.95,62.33,85.35,5.47,72.10,46.83,74.49,85.30,22.04,27.37,90.68,84.28,48.93,91.20,17.60,83.55,0.80,80.34,1.31,12.06,52.85,44.52,1.43,12.92,35.60,38.85,8.34,75.19,20.41,98.09,13.48,82.34,12.24,73.60,36.41,68.79,47.04,97.39,91.28,53.69,94.65,33.59,25.23,12.89,8.16,94.21,52.90,93.80,85.42,87.91,7.80,44.42,11.46,61.90,67.20
Austria,Transport equipment,Heat,11.05,3.67,99.23,74.17,24.14,9.46,71.46,24.43,81.48,57.54,51.13,92.43,64.40,63.01,49.24,78.97,26.76,60.96,59.60,17.72,68.04,33.53,31.53,95.38,77.39,77.51,77.22,98.44,37.44,97.14,53.97,50.12,49.15,66.65,6.07,82.35,76.76,87.73,48.09,7.84,20.73,49.38,1.78,38.70,2.27,73.05,99.04,57.14,82.63,26.42,81.15,46.90,61.95,19.01,83.70,74.19,31.41,77.23,13.42,37.56,19.62,48.38
Austria,Transport equipment,Total,67.80,55.46,41.93,96.49,14.92,52.87,51.52,26.74,69.45,16.48,30.11,0.79,58.66,19.32,3.20,35.52,78.60,64.23,18.44,41.72,44.57,29.18,72.95,25.27,15.64,46.04,96.54,15.09,82.96,4.44,68.84,42.16,11.01,72.72,12.77,16.29,84.10,41.03,8.06,54.23,66.50,1.60,88.40,31.07,48.50,16.76,4.91,68.92,77.64,68.68,68.59,47.15,93.46,22.17,32.26,87.14,25.97,41.08,82.98,95.54,0.48,74.77
Austria,Transport equipment,Memo: Renewables,43.12,43.07,84.81,66.15,18.45,8.82,4.22,3.07,16.38,95.33,19.89,23.44,65.75,48.62,61.75,23.48,56.45,50.08,90.05,19.28,63.42,8.47,23.98,24.39,25.45,37.90,13.62,25.82,62.48,69.36,43.30,33.40,98.37,53.50,37.74,9.03,78.74,47.13,13.05,2.24,0.04,39.80,20.55,96.53,5.17,69.82,2.57,87.79,32.55,34.86,32.38,4.75,85.72,70.66,36.99,53.23,31.19,53.04,33.38,74.08,9.85,7.49
Austria,Machinery,Hard coal (if no detail),90.67,77.63,52.05,43.39,18.23,6.85,67.96,88.20,51.98,88.46,67.80,26.24,43.75,81.54,65.08,48.79,53.69,68.74,22.01,94.29,45.15,62.07,23.73,86.96,98.79,97.41,51.91,94.29,99.20,35.00,93.37,55.42,17.64,82.95,16.66,15.64,60.49,19.64,28.86,65.65,84.67,18.76,67.18,4.24,66.51,77.12,56.38,51.91,70.46,33.85,77.20,41.06,53.01,28.68,78.40,92.27,63.97,38.13,23.50,69.27,22.35,47.18
Austria,Machinery,Brown coal (if no detail),37.13,72.23,52.43,2.99,46.82,95.55,79.73,54.31,68.64,58.20,14.91,4.60,46.19,33.23,81.15,25.97,94.48,48.69,38.46,24.08,84.03,18.19,74.16,64.20,6.68,7.01,49.23,14.55,80.93,27.01,43.56,92.12,57.22,78.95,36.54,78.81,35.38,0.62,39.74,65.10,61.04,40.70,75.71,10.94,22.78,26.04,0.29,23.71,33.26,59.88,5.10,71.88,85.06,30.62,23.29,98.41,27.58,93.92,37.67,35.95,1.77,29.82
Austria,Machinery,Anthracite,95.19,77.93,57.83,61.46,12.78,51.38,32.92,17.23,61.53,94.19,28.31,58.99,66.45,53.58,8.15,43.50,3.38,17.90,71.85,3.39,16.20,76.19,84.23,35.84,67.92,76.14,68.59,72.76,61.83,0.04,66.99,27.39,35.84,61.19,59.69,40.64,3.32,75.78,28.43,59.02,19.49,11.38,6.43,42.33,61.52,14.68,75.39,0.30,17.29,90.80,10.09,2.93,22.37,25.16,38.31,5.72,27.62,42.62,20.57,24.33,25.84,8.63
Austria,Machinery,Coking coal,20.17,84.87,60.89,95.51,60.88,13.56,76.35,81.33,29.48,84.71,41.13,45.45,14.60,38.24,18.75,18.91,57.30,46.12,78.90,35.93,51.32,11.54,24.81,96.35,55.64,6.75,7.39,96.19,71.71,41.37,1.91,27.68,40.23,6.33,33.05,88.56,66.79,0.04,32.80,85.09,57.16,87.22,43.48,52.44,58.02,58.67,7.38,78.34,62.05,32.27,73.69,2.56,15.92,62.50,90.35,82.61,9.17,59.60,63.50,47.98,95.94,26.05
Austria,Machinery,Other bituminous coal,81.17,92.93,36.05,89.61,62.34,32.35,89.81,30.91,60.10,67.95,58.93,51.50,92.76,43.34,13.64,82.45,94.39,40.17,6.37,48.92,22.21,47.79,80.84,7.56,29.97,56.22,9.04,75.97,66.98,19.41,99.07,30.91,48.15,3.62,60.50,41.99,82.08,43.04,54.19,62.43,10.10,94.31,37.04,52.85,87.99,95.43,55.48,47.82,89.51,75.45,77.13,64.53,6.80,70.13,79.99,85.70,20.48,27.25,81.93,9.75,54.67,49.71
Austria,Machinery,Sub-bituminous coal,65.89,52.25,8.65,66.54,41.72,84.64,92.30,76.24,17.88,12.97,56.80,22.65,54.55,25.10,68.63,2.76,36.29,83.32,6.08,26.31,97.40,46.03,72.80,64.08,99.61,34.04,14.03,19.83,15.50,54.88,56.54,4.36,51.91,37.69,12.36,69.69,15.24,64.06,63.76,71.67,61.41,21.31,94.76,3.71,12.76,5.90,38.66,83.06,5.81,76.99,50.42,86.43,99.67,24.78,44.91,98.13,34.38,64.22,73.46,79.55,23.15,0.61
Austria,Machinery,Lignite,82.38,10.43,55.80,41.38,75.20,54.25,74.42,7.94,68.20,99.88,34.67,54.65,47.13,25.38,53.81,62.21,24.29,1.52,82.81,92.29,75.49,67.58,20.22,24.09,26.86,65.20,81.38,6.88,58.26,91.25,61.20,1.81,81.13,18.85,89.51,55.43,66.27,66.87,31.33,37.19,6.36,89.36,2.00,84.03,38.98,57.14,6.49,34.47,27.97,62.60,27.48,44.15,14.15,32.73,67.71,54.23,62.31,86.63,8.20,78.32,9.05,72.04
Austria,Machinery,Patent fuel,27.39,23.20,74.63,36.41,19.92,36.40,3.38,10.51,56.21,91.43,43.17,68.22,43.48,26.47,31.58,35.10,3.80,97.18,47.22,32.17,14.22,26.86,87.70,90.49,32.45,2.49,26.04,29.26,30.10,56.24,65.65,49.71,66.27,33.12,19.58,98.42,91.86,70.59,78.05,97.53,20.97,9.86,28.03,60.13,48.71,52.71,72.90,43.75,41.57,70.07,67.88,10.47,90.68,21.99,97.16,57.79,37.16,72.21,92.43,97.43,50.71,3.37
Austria,Machinery,Coke oven coke,50.92,93.86,61.12,28.49,1.85,21.32,95.30,97.05,74.28,26.63,68.36,91.42,43.35,19.54,21.75,15.88,52.20,56.61,54.04,36.97,83.96,3.19,31.88,28.96,17.79,7.91,81.81,6.82,50.49,8.23,12.53,61.47,35.62,48.91,88.58,30.70,83.04,98.02,44.93,17.83,25.68,23.53,87.87,94.27,9.71,28.58,72.43,37.05,1.18,23.69,76.57,95.77,89.08,27.16,77.14,82.20,12.71,48.78,11.11,89.81,6.44,72.13
Austria,Machinery,Gas coke,69.77,41.09,24.74,75.43,59.97,46.59,75.17,81.43,83.12,67.69,18.98,78.89,46.91,38.32,69.29,36.08,17.05,19.98,59.41,51.96,10.26,28.16,84.37,7.54,42.44,47.47,53.01,57.16,74.92,8.34,53.61,16.06,26.31,69.94,58.15,52.33,45.25,40.14,48.30,21.43,14.97,57.10,37.21,56.87,71.87,88.73,84.79,21.04,35.43,14.68,62.87,81.05,22.10,32.58,9.23,1.05,67.36,55.73,34.02,90.16,14.92,43.63
Austria,Machinery,Coal tar,18.77,8.88,82.61,22.93,75.70,30.15,94.66,59.30,37.49,43.44,99.50,45.04,1.79,64.14,76.20,62.60,80.53,69.80,40.24,74.35,42.84,49.82,25.99,95.45,90.65,65.91,49.70,96.04,64.60,55.60,6.47,10.56,25.11,75.34,78.76,81.15,83.74,28.19,84.05,73.07,4.88,2.55,48.06,20.07,28.25,18.35,35.04,0.94,48.79,26.60,77.81,89.22,83.88,65.58,57.07,71.31,28.02,64.15,63.14,62.56,88.32,64.82
Austria,Machinery,BKB,15.80,43.83,45.64,53.29,82.60,91.42,99.80,25.22,81.98,60.51,2.48,95.22,35.40,21.51,59.18,88.18,24.86,16.33,77.74,42.94,25.94,32.02,39.24,33.74,60.44,94.06,35.88,48.26,2.33,46.74,73.40,64.88,84.24,34.76,34.89,84.48,93.63,17.86,41.28,48.11,27.30,6.91,98.35,68.09,52.42,89.85,9.34,71.23,54.97,16.32,28.98,82.54,36.65,94.26,82.22,54.73,75.75,43.55,42.62,98.33,16.24,83.74
Austria,Machinery,Gas works gas,52.72,57.71,56.12,48.86,66.46,58.13,19.58,46.64,79.52,68.27,32.06,80.92,84.11,60.54,63.18,25.09,13.59,97.45,0.99,13.63,13.67,44.61,16.87,34.35,64.64,63.20,0.42,41.66,73.02,56.60,48.95,60.31,41.59,14.53,21.23,71.23,71.82,22.88,21.59,5.88,35.86,9.79,43.41,23.25,24.64,57.75,13.94,2.31,32.92,68.38,15.71,61.64,26.20,54.28,43.60,77.53,91.24,97.92,36.79,98.99,24.21,38.89
Austria,Machinery,Coke oven gas,76.44,38.22,88.74,18.64,68.35,85.99,10.66,70.00,70.68,56.98,73.00,97.78,73.07,64.68,43.82,12.52,74.67,90.38,27.30,10.34,89.26,74.84,16.17,47.98,77.03,94.27,31.80,13.04,12.28,49.83,19.57,89.82,96.07,55.96,63.78,87.59,11.32,2.70,61.64,2.56,12.02,54.39,76.21,80.22,67.21,45.11,7.92,44.87,79.81,65.32,52.72,19.59,87.49,52.60,88.73,57.88,2.33,88.67,70.85,57.93,47.97,19.25
Austria,Machinery,Blast furnace gas,6.62,61.62,40.27,0.38,55.86,15.07,57.63,59.44,74.98,4.99,86.82,45.49,28.84,16.27,64.49,83.71,25.28,39.41,43.92,5.39,96.54,95.53,13.43,37.96,77.38,52.31,63.79,41.16,68.53,2.80,7.81,0.17,91.86,16.96,69.01,43.26,55.27,17.08,52.62,75.00,40.12,82.13,33.34,40.93,80.69,38.51,10.53,10.92,9.20,21.32,37.28,35.37,92.61,20.26,15.80,30.00,33.15,83.05,75.28,32.05,0.63,43.43
Austria,Machinery,Other recovered gases,27.95,60.19,5.84,60.19,43.44,11.72,40.79,59.03,93.08,61.02,68.50,20.56,79.98,7.76,5.39,1.50,8.69,31.39,61.17,27.62,98.08,27.26,73.38,38.69,44.36,49.50,74.92,25.57,71.52,48.39,75.45,37.04,59.58,7.33,6.10,47.30,21.72,95.66,41.37,99.41,18.23,0.14,32.44,58.05,99.70,84.35,59.47,46.68,83.15,42.60,69.22,92.31,96.56,99.34,45.44,95.93,76.69,76.24,66.57,16.39,59.76,13.58
Austria,Machinery,Peat,88.54,72.51,13.66,89.87,55.90,71.13,31.58,64.44,32.06,91.96,26.95,72.93,53.33,19.80,6.02,57.06,56.88,70.89,16.52,39.79,73.14,72.90,64.43,66.83,22.50,27.70,39.26,58.17,88.55,12.16,41.53,34.40,0.81,25.20,32.73,33.88,74.64,51.49,1.49,69.12,57.84,95.13,48.89,67.11,80.97,78.57,68.28,91.36,64.41,20.00,58.95,27.63,60.34,78.56,84.36,3.69,78.47,86.38,12.61,58.82,55.72,66.42
Austria,Machinery,Peat products,34.08,79.95,72.27,6.04,87.90,31.36,89.60,33.87,4.09,17.74,8.67,41.25,51.78,95.76,78.64,78.99,30.96,96.19,74.84,10.07,43.60,87.77,20.10,20.89,65.82,43.27,42.65,28.59,40.23,25.26,26.91,40.43,90.75,23.65,85.02,69.23,69.49,79.03,0.26,82.20,86.72,94.02,93.09,7.08,9.43,54.06,49.07,15.01,16.06,4.01,51.17,74.85,5.06,55.24,94.18,19.97,97.40,46.62,44.27,37.48,39.77,87.78
Austria,Machinery,Oil shale and oil sands,54.22,86.99,64.03,89.76,2.89,21.80,76.89,17.34,19.20,6.82,55.10,79.43,82.32,85.02,12.48,36.53,20.49,38.13,53.56,97.98,24.02,35.70,62.12,56.80,24.28,9.05,40.27,69.69,32.48,80.16,68.52,78.41,10.32,19.98,20.78,50.23,71.66,14.30,30.57,6.86,73.09,49.23,1.26,8.05,76.89,85.30,79.77,72.50,58.43,32.10,76.39,41.31,71.76,40.27,2.11,41.94,31.15,8.76,63.55,92.29,62.02,57.58
Austria,Machinery,Natural gas,94.60,39.58,48.11,5.30,84.28,90.87,59.23,27.48,82.88,54.76,16.41,46.51,86.95,4.65,46.57,38.56,58.43,82.98,29.58,52.13,18.73,34.10,65.04,34.33,88.18,86.49,25.01,34.56,29.36,56.77,9.88,68.68,29.55,75.30,81.62,81.41,81.34,64.20,88.44,81.67,14.50,87.59,53.68,23.57,52.02,46.71,29.72,10.49,22.91,57.96,75.16,2.60,90.72,7.90,93.65,33.30,36.35,84.51,1.57,65.58,53.78,73.76
Austria,Machinery,Crude/NGL/feedstocks (if no detail),30.34,12.47,94.50,31.09,79.08,15.91,2.97,39.83,98.59,21.69,93.92,42.71,11.61,82.29,51.33,63.89,97.89,20.27,95.64,49.41,84.88,16.86,26.68,0.29,51.38,91.59,46.41,9.69,95.08,77.08,60.15,59.49,30.27,51.97,16.74,73.89,6.77,40.07,9.30,60.73,1.11,18.21,89.76,15.40,57.86,14.34,39.98,66.37,36.52,36.78,96.44,87.58,71.51,51.07,52.27,94.49,57.02,62.73,6.02,0.50,4.70,1.29
Austria,Machinery,Crude oil,12.27,87.94,22.50,24.14,2.83,72.72,74.53,99.08,64.08,85.46,40.14,72.45,24.21,93.23,95.82,81.57,17.99,90.39,49.94,91.09,38.75,6.94,88.08,15.74,49.62,25.41,99.94,81.86,93.99,80.76,39.51,63.61,53.22,16.07,41.95,19.53,42.01,61.01,75.22,98.07,31.57,60.49,98.26,31.52,1.16,61.17,98.00,62.31,77.59,39.26,96.62,86.34,2.35,65.17,96.02,68.49,34.18,36.01,13.32,57.38,43.55,29.18
Austria,Machinery,Natural gas liquids,77.42,62.81,86.39,78.09,27.57,27.71,64.54,65.91,40.87,61.00,70.74,75.73,69.66,80.52,50.17,81.28,54.17,5.72,91.01,44.73,27.28,6.20,46.16,34.03,52.96,89.24,4.28,78.75,57.62,87.81,97.30,21.75,82.29,62.85,83.09,15.28,85.55,2.66,60.48,20.83,82.35,52.15,53.02,85.99,90.66,36.18,36.22,12.66,82.22,90.14,40.74,61.45,85.44,90.61,40.86,70.38,60.21,88.41,12.86,19.37,49.23,24.93
Austria,Machinery,Refinery feedstocks,45.74,7.11,53.66,25.86,65.68,54.09,50.38,70.40,13.27,13.96,84.80,79.69,15.16,14.09,69.38,13.50,29.05,36.41,6.89,99.14,11.43,50.16,34.40,38.73,79.99,93.37,43.89,64.20,49.86,57.59,21.70,47.21,7.81,11.13,26.50,73.57,7.11,95.84,6.38,1.91,49.55,57.41,74.26,77.28,27.91,88.59,69.13,96.74,54.31,73.97,11.08,28.44,8.83,11.60,98.69,31.65,26.37,97.24,24.38,37.24,9.15,47.84
Austria,Machinery,Additives/blending components,16.34,97.43,9.27,0.29,19.34,66.49,93.42,57.86,68.75,79.66,23.59,89.02,29.17,65.55,63.33,8.76,17.35,4.79,68.74,27.74,46.48,33.68,79.87,99.12,55.86,83.81,17.40,2.73,95.39,58.69,45.08,17.77,79.77,24.56,58.36,76.28,82.89,3.66,42.00,77.46,46.50,23.77,77.52,60.22,94.61,28.58,12.42,30.85,46.53,98.67,92.23,73.87,16.03,80.09,89.21,25.10,75.53,35.32,75.18,26.00,39.04,45.54
Austria,Machinery,Other hydrocarbons,15.34,87.64,17.82,74.96,99.99,91.77,53.66,29.15,36.97,83.81,19.93,79.44,11.11,54.90,97.55,0.50,56.80,99.83,68.63,92.11,85.25,51.48,25.13,23.10,55.41,10.65,47.46,76.88,18.41,47.80,81.74,98.58,6.85,57.48,85.48,60.04,17.23,15.76,81.26,63.95,31.45,37.21,74.44,25.36,27.57,54.46,63.25,98.38,36.03,88.03,56.96,5.95,84.72,71.61,33.41,31.92,86.57,66.51,73.30,29.61,24.99,86.32
Austria,Machinery,Refinery gas,5.19,0.30,80.57,74.98,43.53,69.58,56.11,24.19,29.77,41.98,74.76,65.68,75.92,32.73,48.53,78.09,5.58,74.12,0.08,13.30,29.75,81.76,7.42,72.46,13.76,57.79,33.49,29.33,5.81,99.89,80.73,27.15,75.48,25.92,93.70,37.02,43.95,11.68,71.02,33.17,67.65,60.28,43.67,33.99,22.39,74.92,75.12,90.90,47.42,53.19,6.83,52.18,14.95,19.43,13.18,44.92,69.58,87.30,75.56,27.80,51.71,0.46
Austria,Machinery,Ethane,59.38,20.16,7.26,8.09,92.81,96.78,86.47,83.35,29.59,23.57,12.74,27.43,53.36,59.02,68.96,2.41,26.84,39.91,88.11,88.28,52.73,45.43,9.04,1.10,4.75,72.39,63.61,96.54,30.05,26.23,2.17,46.07,48.04,38.85,1.58,32.03,96.92,85.20,14.67,88.55,88.54,93.46,42.04,6.41,12.84,94.86,32.43,84.01,63.36,17.28,18.65,76.31,86.80,80.64,31.05,29.96,25.80,76.19,75.95,51.88,50.33,84.75
Austria,Machinery,Liquefied petroleum gases (LPG),16.62,31.98,77.28,15.73,35.18,45.07,87.95,64.12,32.49,63.74,26.31,15.73,61.75,37.91,85.65,9.51,85.42,71.81,4.73,7.44,26.32,23.33,61.97,62.65,66.24,79.41,90.54,62.39,94.93,77.54,99.15,57.25,67.63,54.64,24.84,41.64,5.69,0.56,26.37,29.23,97.25,95.18,94.16,29.89,69.71,73.07,15.84,55.35,96.35,86.42,91.82,94.88,76.28,73.89,51.00,92.74,57.00,40.32,25.14,77.54,6.83,28.42
Austria,Machinery,Motor gasoline excl. biofuels,57.11,89.87,33.03,33.21,16.39,77.36,58.52,36.87,80.97,53.04,83.70,11.12,12.66,54.72,41.05,43.55,93.56,93.73,66.91,23.30,31.62,6.76,76.15,90.93,6.95,70.45,56.61,12.45,83.65,12.28,19.49,80.99,80.82,26.99,20.46,81.42,82.48,38.30,53.71,90.34,6.14,5.09,18.94,19.47,60.29,14.97,2.98,67.06,23.30,10.07,67.29,89.71,89.28,20.07,31.46,39.91,42.96,89.49,24.49,0.62,29.79,83.26
Austria,Machinery,Aviation gasoline,82.37,72.75,4.95,99.25,35.49,2.13,15.50,5.93,97.76,90.93,22.81,52.17,31.99,0.80,7.06,31.24,75.11,49.83,95.24,61.37,80.09,48.71,81.84,29.70,47.18,38.23,23.84,22.13,86.36,94.45,48.87,45.86,9.74,39.12,34.94,84.70,81.85,64.65,79.49,41.53,53.72,37.92,60.31,45.29,69.40,16.53,34.42,46.40,91.52,64.56,94.00,93.52,54.73,43.76,67.79,17.72,98.68,73.44,45.15,9.26,46.84,48.53
Austria,Machinery,Gasoline type jet fuel,17.95,85.32,9.29,87.72,54.68,89.75,45.83,23.60,85.55,20.79,96.93,77.19,88.42,98.25,67.94,59.39,51.06,43.46,85.70,70.67,17.34,95.67,56.44,53.06,16.51,36.72,26.35,97.75,2.08,24.76,47.85,47.53,13.89,2.31,83.37,86.89,96.90,56.32,12.90,79.22,4.56,55.47,57.02,23.21,97.56,56.28,3.91,75.13,5.58,46.21,64.71,73.30,90.56,75.86,77.96,9.21,10.98,90.96,17.66,86.99,28.67,96.82
Austria,Machinery,Kerosene type jet fuel excl. biofuels,73.93,51.09,56.94,83.78,17.40,93.73,75.44,25.68,52.14,6.49,34.62,52.65,58.28,92.55,7.09,80.79,70.11,59.95,43.22,96.32,55.80,82.64,54.59,52.95,21.88,30.20,10.81,50.54,32.20,37.63,20.29,35.06,14.97,51.92,24.47,54.15,18.75,82.06,50.23,4.78,96.07,38.47,98.72,3.45,94.97,8.40,30.84,46.02,72.77,45.59,5.58,76.29,4.30,67.17,22.14,15.82,89.28,65.63,13.39,7.07,19.65,14.79
Austria,Machinery,Other kerosene,31.77,86.33,60.37,34.86,85.57,43.24,31.59,45.03,5.40,37.04,10.06,28.23,9.30,52.07,5.97,29.16,60.30,84.66,94.29,96.25,66.26,76.97,74.99,56.78,61.20,19.70,45.13,62.24,33.03,32.48,1.24,30.59,66.96,9.01,90.05,1.15,42.10,43.81,57.63,13.02,69.23,24.74,53.35,9.61,61.38,53.44,18.27,10.31,22.13,13.14,60.88,39.61,4.37,27.94,51.24,14.29,29.86,46.27,32.52,32.34,33.57,2.44
Austria,Machinery,Gas/diesel oil excl. biofuels,95.93,14.14,52.64,13.54,20.49,0.28,56.68,4.40,2.46,27.90,54.27,3.94,18.04,78.01,94.55,44.63,7.00,50.57,42.36,6.25,10.11,70.22,9.04,75.77,4.26,33.48,78.58,73.81,34.49,68.60,97.28,78.32,85.95,28.77,98.73,80.50,9.07,62.40,18.48,4.16,5.18,28.08,19.06,15.00,98.37,1.17,88.56,64.45,46.25,77.28,52.55,71.30,47.77,76.37,82.92,4.81,4.76,48.64,86.70,8.54,80.81,34.86
Austria,Machinery,Fuel oil,39.97,63.93,90.39,29.41,61.23,57.15,43.74,54.24,8.84,41.85,7.58,30.86,48.58,32.70,36.33,66.14,42.53,19.62,82.40,34.59,18.65,9.89,57.39,76.57,71.68,19.75,34.19,41.67,69.93,9.72,61.35,81.43,20.64,74.36,6.08,5.15,23.30,51.93,41.02,93.26,89.88,42.74,12.50,63.05,5.66,82.01,88.15,82.73,10.59,65.64,34.69,26.81,53.50,18.39,81.60,87.56,71.79,71.31,65.04,68.88,4.85,73.74
Austria,Machinery,Naphtha,67.36,79.45,32.09,67.42,38.70,51.51,15.34,30.25,84.93,73.98,98.61,13.25,56.42,9.63,14.49,99.64,28.31,54.62,18.04,77.95,7.70,22.12,6.70,34.97,49.70,60.54,43.56,77.96,80.63,44.51,0.94,19.49,63.31,8.02,47.22,6.48,40.72,25.58,23.01,3.15,15.04,12.61,60.78,46.11,51.46,46.46,77.96,99.73,31.34,43.64,68.57,45.15,62.07,15.99,38.77,58.45,76.20,3.32,74.38,9.83,52.14,57.66
Austria,Machinery,White spirit & SBP,35.98,71.05,43.43,68.48,26.23,92.90,90.24,42.14,33.85,29.40,94.39,18.95,3.09,37.41,2.70,61.07,77.66,25.11,28.14,82.53,19.06,52.13,98.52,70.21,63.72,98.27,8.90,78.32,72.80,63.86,58.80,72.46,79.66,45.74,92.98,6.27,20.44,6.13,28.13,52.33,25.48,46.16,91.61,2.86,36.89,37.39,60.59,77.22,59.43,23.64,31.23,49.72,73.28,99.08,93.42,84.49,55.34,69.78,61.49,63.26,4.28,7.54
Austria,Machinery,Lubricants,65.99,19.48,90.15,23.89,32.53,65.72,16.53,38.11,20.21,67.34,62.37,30.85,69.17,78.30,48.92,41.66,92.99,43.93,18.09,31.96,75.28,89.04,51.36,54.48,37.82,71.10,5.19,33.08,58.38,96.73,63.55,35.07,25.22,19.76,91.35,34.19,56.50,96.86,1.86,51.70,40.84,56.22,59.47,75.98,79.31,55.96,20.91,32.13,18.75,19.72,76.52,14.18,34.99,0.24,71.74,21.48,37.80,67.20,62.73,53.84,86.13,61.37
Austria,Machinery,Bitumen,45.63,37.28,5.50,89.84,9.64,52.97,99.48,35.26,38.02,95.63,5.02,65.02,62.41,40.05,0.17,34.42,80.18,13.46,49.37,79.28,97.30,78.57,24.31,41.88,77.49,29.57,79.06,58.56,35.78,47.78,41.78,42.28,35.18,0.27,47.31,95.44,85.22,81.57,55.26,95.28,48.57,82.86,80.15,41.76,19.05,0.68,99.35,70.41,80.62,6.52,82.01,17.99,12.26,44.03,14.46,79.65,41.25,89.30,16.03,35.31,10.13,34.89
Austria,Machinery,Paraffin waxes,72.00,83.57,47.59,57.84,99.55,75.13,45.26,13.13,85.96,87.54,69.46,32.15,44.83,68.23,67.34,93.16,13.35,25.65,81.80,99.94,27.48,84.13,33.42,28.43,29.27,35.30,68.57,55.46,19.75,9.38,43.18,89.26,58.69,90.05,73.09,7.25,40.82,33.19,25.55,19.54,6.11,78.73,54.20,65.79,5.37,19.59,25.55,68.51,45.99,47.10,5.62,23.48,30.98,34.30,40.49,15.27,90.73,11.68,21.18,89.30,48.20,75.22
Austria,Machinery,Petroleum coke,70.80,66.88,8.22,64.64,92.47,17.56,65.60,8.66,13.34,53.90,73.98,13.71,21.32,67.60,13.40,18.85,10.14,14.82,16.12,60.30,31.90,55.30,61.83,29.88,57.46,58.23,88.58,30.64,17.23,82.88,54.98,33.26,47.82,56.31,27.39,68.56,31.75,12.71,82.49,50.88,21.62,64.92,62.40,66.17,31.80,62.56,69.75,75.82,78.31,6.02,37.01,98.66,97.57,10.74,35.28,99.14,11.60,32.22,32.64,32.89,96.39,72.57
